pid,x,y,north,east,acres
2284,69,21,421888,167936,10221.2153
2396,69,22,413696,167936,14454.8534
2508,69,23,405504,167936,12949.4786
2620,69,24,397312,167936,11299.4270
2732,69,25,389120,167936,7970.5023
2844,69,26,380928,167936,11348.0974
2956,69,27,372736,167936,12867.7717
3068,69,28,364544,167936,6223.8399
4076,69,37,290816,167936,63.1841
4188,69,38,282624,167936,4534.0792
4300,69,39,274432,167936,1822.2176
5420,69,49,192512,167936,967.9806
5532,69,50,184320,167936,6089.0129
5644,69,51,176128,167936,5443.8661
5756,69,52,167936,167936,1246.8856
5868,69,53,159744,167936,878.6800
5980,69,54,151552,167936,6700.3965
6092,69,55,143360,167936,2875.6404
6204,69,56,135168,167936,3082.1626
6316,69,57,126976,167936,4244.5297
6428,69,58,118784,167936,6034.6509
6540,69,59,110592,167936,3685.9104
6652,69,60,102400,167936,5247.7703
6764,69,61,94208,167936,7900.8479
6876,69,62,86016,167936,1875.6446
6988,69,63,77824,167936,2426.1256
7100,69,64,69632,167936,643.7895
7212,69,65,61440,167936,162.6999
7324,69,66,53248,167936,651.0984
7436,69,67,45056,167936,4570.1896
7548,69,68,36864,167936,3154.0568
7660,69,69,28672,167936,1501.5725
7772,69,70,20480,167936,4445.5058
7884,69,71,12288,167936,237.0994
7996,69,72,4096,167936,411.2959
8108,69,73,-4096,167936,110.5541
8220,69,74,-12288,167936,18.8821
8332,69,75,-20480,167936,25.8143
8668,69,78,-45056,167936,176.3071
8892,69,80,-61440,167936,14.0670
9004,69,81,-69632,167936,869.9825
9116,69,82,-77824,167936,2957.6188
9228,69,83,-86016,167936,37.2256
10012,69,90,-143360,167936,357.8903
10684,69,96,-192512,167936,775.6920
11020,69,99,-217088,167936,212.0591
379,70,4,561152,176128,12.1080
491,70,5,552960,176128,50.8522
603,70,6,544768,176128,238.5612
715,70,7,536576,176128,215.5861
1499,70,14,479232,176128,34.2887
1611,70,15,471040,176128,1024.0865
1723,70,16,462848,176128,448.1855
1835,70,17,454656,176128,227.7865
1947,70,18,446464,176128,827.2612
2059,70,19,438272,176128,1483.2247
2171,70,20,430080,176128,1600.5230
2283,70,21,421888,176128,5320.5961
2395,70,22,413696,176128,5533.3164
2507,70,23,405504,176128,4761.0889
2619,70,24,397312,176128,3810.4794
2731,70,25,389120,176128,8953.1330
2843,70,26,380928,176128,9319.3299
2955,70,27,372736,176128,11216.1783
3067,70,28,364544,176128,6121.2379
3963,70,36,299008,176128,2360.7108
4075,70,37,290816,176128,3254.6336
4187,70,38,282624,176128,8703.0232
4299,70,39,274432,176128,2317.8307
4411,70,40,266240,176128,876.1632
5307,70,48,200704,176128,37.6318
5419,70,49,192512,176128,111.7687
5531,70,50,184320,176128,3025.4239
5643,70,51,176128,176128,1564.2155
5979,70,54,151552,176128,533.3769
6091,70,55,143360,176128,948.7406
6203,70,56,135168,176128,2418.6689
6315,70,57,126976,176128,2049.7579
6427,70,58,118784,176128,3287.0469
6539,70,59,110592,176128,517.1530
6651,70,60,102400,176128,2391.6356
6763,70,61,94208,176128,6190.5283
6875,70,62,86016,176128,1608.2006
6987,70,63,77824,176128,4989.0644
7099,70,64,69632,176128,46.0230
7211,70,65,61440,176128,326.0297
7323,70,66,53248,176128,3409.8716
7435,70,67,45056,176128,2206.8582
7547,70,68,36864,176128,4619.6753
7659,70,69,28672,176128,8674.1791
7771,70,70,20480,176128,202.4547
7883,70,71,12288,176128,25.7734
7995,70,72,4096,176128,1410.8883
8331,70,75,-20480,176128,77.4622
8443,70,76,-28672,176128,4.0643
9115,70,82,-77824,176128,107.9682
9227,70,83,-86016,176128,9.9150
9787,70,88,-126976,176128,27.6701
9899,70,89,-135168,176128,517.4379
10011,70,90,-143360,176128,5439.0427
10123,70,91,-151552,176128,608.5109
10683,70,96,-192512,176128,163.9433
10795,70,97,-200704,176128,67.8942
10907,70,98,-208896,176128,65.2417
1722,71,16,462848,184320,29.2082
1834,71,17,454656,184320,2250.7073
1946,71,18,446464,184320,5739.5501
2058,71,19,438272,184320,4953.1255
2170,71,20,430080,184320,3644.6846
2282,71,21,421888,184320,1039.7985
2394,71,22,413696,184320,1944.5013
2506,71,23,405504,184320,826.2369
2618,71,24,397312,184320,4466.5937
2730,71,25,389120,184320,3193.5561
2842,71,26,380928,184320,4515.7677
2954,71,27,372736,184320,11185.0057
3066,71,28,364544,184320,4600.5709
3962,71,36,299008,184320,4195.9910
4074,71,37,290816,184320,6254.4438
4186,71,38,282624,184320,8409.5049
4298,71,39,274432,184320,7427.0064
4410,71,40,266240,184320,5329.1289
4522,71,41,258048,184320,413.1168
5418,71,49,192512,184320,20.0734
5530,71,50,184320,184320,924.0232
5642,71,51,176128,184320,113.4051
6314,71,57,126976,184320,14.2169
6426,71,58,118784,184320,1495.1766
6538,71,59,110592,184320,2837.0266
6650,71,60,102400,184320,4164.5495
6762,71,61,94208,184320,256.7629
6874,71,62,86016,184320,543.5032
6986,71,63,77824,184320,3279.9436
7098,71,64,69632,184320,391.8633
7210,71,65,61440,184320,61.4071
7322,71,66,53248,184320,627.1897
7434,71,67,45056,184320,4322.5800
7546,71,68,36864,184320,4772.3622
7658,71,69,28672,184320,5107.7508
7882,71,71,12288,184320,8.3007
7994,71,72,4096,184320,3045.1419
8106,71,73,-4096,184320,482.3777
8218,71,74,-12288,184320,687.3154
8330,71,75,-20480,184320,183.6912
8666,71,78,-45056,184320,312.9522
9002,71,81,-69632,184320,10.0081
9674,71,87,-118784,184320,56.8672
9786,71,88,-126976,184320,1961.6247
9898,71,89,-135168,184320,2082.1333
10010,71,90,-143360,184320,3424.6344
11018,71,99,-217088,184320,12.4335
601,72,6,544768,192512,22.7605
825,72,8,528384,192512,754.2108
937,72,9,520192,192512,189.2373
1385,72,13,487424,192512,78.5801
1497,72,14,479232,192512,205.7631
1833,72,17,454656,192512,1341.0600
1945,72,18,446464,192512,1617.5152
2057,72,19,438272,192512,2148.5460
2169,72,20,430080,192512,3746.8973
2281,72,21,421888,192512,802.0800
2505,72,23,405504,192512,417.2670
2617,72,24,397312,192512,2098.9586
2729,72,25,389120,192512,3361.1886
2841,72,26,380928,192512,11501.2156
2953,72,27,372736,192512,11920.8638
3065,72,28,364544,192512,4465.8546
3961,72,36,299008,192512,6506.0795
4073,72,37,290816,192512,7954.4483
4185,72,38,282624,192512,11726.8094
4297,72,39,274432,192512,10120.0118
4409,72,40,266240,192512,5766.3351
4521,72,41,258048,192512,3279.4998
4969,72,45,225280,192512,2319.4490
5081,72,46,217088,192512,496.0322
5193,72,47,208896,192512,508.5194
5529,72,50,184320,192512,3549.3103
5641,72,51,176128,192512,5076.7267
5753,72,52,167936,192512,349.6396
6537,72,59,110592,192512,10.8297
6649,72,60,102400,192512,2599.3546
6761,72,61,94208,192512,3317.0675
6873,72,62,86016,192512,1726.9048
6985,72,63,77824,192512,573.7949
7097,72,64,69632,192512,164.4277
7209,72,65,61440,192512,182.6354
7321,72,66,53248,192512,371.5455
7433,72,67,45056,192512,605.7140
7545,72,68,36864,192512,1214.2851
7657,72,69,28672,192512,3112.7706
7769,72,70,20480,192512,91.8073
7993,72,72,4096,192512,500.0010
8105,72,73,-4096,192512,691.0867
8217,72,74,-12288,192512,5226.7570
8329,72,75,-20480,192512,182.9405
8889,72,80,-61440,192512,100.1615
9001,72,81,-69632,192512,2799.7387
9225,72,83,-86016,192512,65.3494
9673,72,87,-118784,192512,63.8655
9785,72,88,-126976,192512,3169.5725
9897,72,89,-135168,192512,131.2825
10121,72,91,-151552,192512,42.7925
10233,72,92,-159744,192512,826.4609
10905,72,98,-208896,192512,228.3760
11017,72,99,-217088,192512,180.0556
1048,73,10,512000,200704,37.6805
1160,73,11,503808,200704,190.5726
1272,73,12,495616,200704,1403.9770
1384,73,13,487424,200704,4140.6379
1496,73,14,479232,200704,2609.1113
1608,73,15,471040,200704,618.0948
1720,73,16,462848,200704,587.1151
1832,73,17,454656,200704,3597.2432
1944,73,18,446464,200704,1037.0605
2056,73,19,438272,200704,3062.3776
2168,73,20,430080,200704,2761.8502
2280,73,21,421888,200704,3904.9438
2392,73,22,413696,200704,272.8097
2504,73,23,405504,200704,355.6113
2616,73,24,397312,200704,3670.1031
2728,73,25,389120,200704,8720.9010
2840,73,26,380928,200704,13441.7078
2952,73,27,372736,200704,13719.4466
3064,73,28,364544,200704,4357.8955
3960,73,36,299008,200704,379.1212
4072,73,37,290816,200704,6889.6578
4184,73,38,282624,200704,13908.4878
4296,73,39,274432,200704,7054.7718
4408,73,40,266240,200704,1127.8564
4520,73,41,258048,200704,1273.1502
4968,73,45,225280,200704,1486.2145
5080,73,46,217088,200704,1245.6587
5192,73,47,208896,200704,199.0233
5304,73,48,200704,200704,7.0166
5528,73,50,184320,200704,510.6671
5640,73,51,176128,200704,3568.2206
5752,73,52,167936,200704,5190.3643
5864,73,53,159744,200704,46.7250
6648,73,60,102400,200704,326.5140
6760,73,61,94208,200704,1603.7921
6872,73,62,86016,200704,1041.3691
6984,73,63,77824,200704,166.6989
7096,73,64,69632,200704,2772.3043
7208,73,65,61440,200704,291.0146
7320,73,66,53248,200704,1163.7295
7432,73,67,45056,200704,3151.3184
7544,73,68,36864,200704,2488.5912
7656,73,69,28672,200704,4244.0956
7768,73,70,20480,200704,3242.8936
7992,73,72,4096,200704,3365.6688
8104,73,73,-4096,200704,904.4392
8216,73,74,-12288,200704,2377.9139
8552,73,77,-36864,200704,52.8277
8664,73,78,-45056,200704,0.6037
9000,73,81,-69632,200704,36.6902
9112,73,82,-77824,200704,20.7319
9224,73,83,-86016,200704,74.4802
9560,73,86,-110592,200704,1619.2927
9672,73,87,-118784,200704,4486.8179
9784,73,88,-126976,200704,540.7297
1383,74,13,487424,208896,176.5115
1495,74,14,479232,208896,1370.4304
1607,74,15,471040,208896,616.4343
1719,74,16,462848,208896,837.8880
1831,74,17,454656,208896,708.0982
1943,74,18,446464,208896,386.7854
2055,74,19,438272,208896,1036.3498
2167,74,20,430080,208896,1347.1836
2279,74,21,421888,208896,3670.7760
2391,74,22,413696,208896,1196.0739
2503,74,23,405504,208896,232.8564
2615,74,24,397312,208896,5988.9130
2727,74,25,389120,208896,8154.1287
2839,74,26,380928,208896,12449.1721
2951,74,27,372736,208896,14168.9759
3063,74,28,364544,208896,4780.4240
4071,74,37,290816,208896,368.0032
4183,74,38,282624,208896,7273.3804
4295,74,39,274432,208896,821.8520
4967,74,45,225280,208896,409.6683
5079,74,46,217088,208896,3800.1964
5191,74,47,208896,208896,864.0859
5303,74,48,200704,208896,4.0374
5415,74,49,192512,208896,1.1037
5527,74,50,184320,208896,229.9933
5639,74,51,176128,208896,4523.8856
5751,74,52,167936,208896,5115.8216
5863,74,53,159744,208896,4786.9783
5975,74,54,151552,208896,307.0571
6647,74,60,102400,208896,1425.4617
6759,74,61,94208,208896,744.0584
6871,74,62,86016,208896,98.4579
6983,74,63,77824,208896,83.5637
7095,74,64,69632,208896,1133.9079
7207,74,65,61440,208896,195.4613
7431,74,67,45056,208896,2215.7392
7543,74,68,36864,208896,2103.3039
7655,74,69,28672,208896,114.8563
7767,74,70,20480,208896,6045.0026
7879,74,71,12288,208896,4467.5767
7991,74,72,4096,208896,3772.7627
8103,74,73,-4096,208896,9333.3002
8215,74,74,-12288,208896,1406.7924
9559,74,86,-110592,208896,154.1142
9671,74,87,-118784,208896,2836.6193
1494,75,14,479232,217088,15.4200
1606,75,15,471040,217088,110.8211
1718,75,16,462848,217088,559.4339
1830,75,17,454656,217088,633.9203
1942,75,18,446464,217088,653.4304
2166,75,20,430080,217088,117.5251
2278,75,21,421888,217088,632.0823
2390,75,22,413696,217088,422.3644
2502,75,23,405504,217088,1829.4425
2614,75,24,397312,217088,3542.7679
2726,75,25,389120,217088,10042.3396
2838,75,26,380928,217088,12774.3335
2950,75,27,372736,217088,10383.3174
3062,75,28,364544,217088,2805.1408
4966,75,45,225280,217088,1469.1941
5078,75,46,217088,217088,555.1990
5526,75,50,184320,217088,623.4392
5638,75,51,176128,217088,940.6065
5750,75,52,167936,217088,4138.9119
5862,75,53,159744,217088,8471.4466
5974,75,54,151552,217088,4634.1982
6646,75,60,102400,217088,760.5861
6758,75,61,94208,217088,875.0312
6870,75,62,86016,217088,1593.1425
6982,75,63,77824,217088,46.7785
7094,75,64,69632,217088,183.6615
7206,75,65,61440,217088,60.4173
7318,75,66,53248,217088,17.4354
7430,75,67,45056,217088,77.7291
7542,75,68,36864,217088,891.7265
7654,75,69,28672,217088,62.3162
7766,75,70,20480,217088,717.2993
7878,75,71,12288,217088,7299.8710
7990,75,72,4096,217088,8905.8458
8102,75,73,-4096,217088,8340.4120
8214,75,74,-12288,217088,2230.7227
9334,75,84,-94208,217088,410.4845
9446,75,85,-102400,217088,3739.9178
9558,75,86,-110592,217088,6437.2167
9670,75,87,-118784,217088,4190.9056
1605,76,15,471040,225280,223.0694
1717,76,16,462848,225280,109.5109
1829,76,17,454656,225280,365.6420
1941,76,18,446464,225280,77.6363
2053,76,19,438272,225280,44.3717
2165,76,20,430080,225280,516.3255
2277,76,21,421888,225280,4662.0136
2389,76,22,413696,225280,1434.4152
2613,76,24,397312,225280,1324.9101
2725,76,25,389120,225280,2071.2017
2837,76,26,380928,225280,3112.1049
2949,76,27,372736,225280,2473.4276
3061,76,28,364544,225280,1083.6833
3285,76,30,348160,225280,4987.2661
3397,76,31,339968,225280,5997.1759
3509,76,32,331776,225280,7804.7780
3621,76,33,323584,225280,4564.6942
3733,76,34,315392,225280,4412.2189
3845,76,35,307200,225280,3629.0525
3957,76,36,299008,225280,4818.7245
4069,76,37,290816,225280,4469.8915
4181,76,38,282624,225280,3450.8549
4293,76,39,274432,225280,345.2233
4405,76,40,266240,225280,608.6242
4517,76,41,258048,225280,0.9506
4965,76,45,225280,225280,112.6324
5413,76,49,192512,225280,354.7752
5525,76,50,184320,225280,3336.4517
5637,76,51,176128,225280,485.9904
5749,76,52,167936,225280,6549.9176
5861,76,53,159744,225280,5418.4625
5973,76,54,151552,225280,7218.0168
6533,76,59,110592,225280,881.4774
6645,76,60,102400,225280,5496.9543
6757,76,61,94208,225280,1500.2128
6869,76,62,86016,225280,2948.8894
6981,76,63,77824,225280,186.2500
7093,76,64,69632,225280,1.2600
7205,76,65,61440,225280,221.5113
7317,76,66,53248,225280,302.0218
7429,76,67,45056,225280,1826.3111
7541,76,68,36864,225280,1247.1899
7653,76,69,28672,225280,421.6435
7765,76,70,20480,225280,443.5447
7877,76,71,12288,225280,234.9473
7989,76,72,4096,225280,7293.1964
8101,76,73,-4096,225280,395.2944
8213,76,74,-12288,225280,1265.8691
8325,76,75,-20480,225280,3708.4541
8437,76,76,-28672,225280,160.8523
9109,76,82,-77824,225280,343.7339
9221,76,83,-86016,225280,775.8292
9333,76,84,-94208,225280,754.6138
9445,76,85,-102400,225280,186.7099
9557,76,86,-110592,225280,2380.6832
9669,76,87,-118784,225280,1098.1620
1268,77,12,495616,233472,174.9030
1380,77,13,487424,233472,13.9423
1492,77,14,479232,233472,17.5012
1604,77,15,471040,233472,240.7170
1716,77,16,462848,233472,255.1856
1828,77,17,454656,233472,263.0252
1940,77,18,446464,233472,125.4278
2052,77,19,438272,233472,323.4897
2164,77,20,430080,233472,2198.9321
2276,77,21,421888,233472,9874.6936
2388,77,22,413696,233472,696.7848
2500,77,23,405504,233472,948.9385
2612,77,24,397312,233472,1782.5625
3396,77,31,339968,233472,5414.7463
3508,77,32,331776,233472,12199.9793
3620,77,33,323584,233472,5880.7629
3732,77,34,315392,233472,5073.4289
3844,77,35,307200,233472,7171.0457
3956,77,36,299008,233472,12403.0595
4068,77,37,290816,233472,14078.8413
4180,77,38,282624,233472,9469.7125
4292,77,39,274432,233472,1938.7862
4404,77,40,266240,233472,6941.5954
4516,77,41,258048,233472,3019.7081
4628,77,42,249856,233472,348.6307
4740,77,43,241664,233472,0.0007
5412,77,49,192512,233472,1715.0824
5524,77,50,184320,233472,3974.0578
5636,77,51,176128,233472,4337.0955
5748,77,52,167936,233472,3193.9651
5860,77,53,159744,233472,334.4011
5972,77,54,151552,233472,908.0611
6532,77,59,110592,233472,123.9067
6644,77,60,102400,233472,6614.5374
6756,77,61,94208,233472,27.9816
6868,77,62,86016,233472,64.7524
6980,77,63,77824,233472,1.0350
7204,77,65,61440,233472,433.5643
7316,77,66,53248,233472,788.2265
7428,77,67,45056,233472,2956.8378
7540,77,68,36864,233472,11026.8849
7652,77,69,28672,233472,3890.0639
7764,77,70,20480,233472,3304.1391
7876,77,71,12288,233472,10841.3659
7988,77,72,4096,233472,9228.4681
8100,77,73,-4096,233472,6340.0797
8212,77,74,-12288,233472,9037.5615
8324,77,75,-20480,233472,9543.1533
8436,77,76,-28672,233472,3646.7549
8548,77,77,-36864,233472,3463.6989
8660,77,78,-45056,233472,305.1859
8772,77,79,-53248,233472,43.0050
8884,77,80,-61440,233472,42.4941
8996,77,81,-69632,233472,1463.7407
9108,77,82,-77824,233472,109.9605
9332,77,84,-94208,233472,3913.5243
9444,77,85,-102400,233472,1536.4564
9556,77,86,-110592,233472,5243.4530
9892,77,89,-135168,233472,7.9486
1491,78,14,479232,241664,80.9307
1603,78,15,471040,241664,107.1377
1715,78,16,462848,241664,314.2274
1827,78,17,454656,241664,112.3467
1939,78,18,446464,241664,1493.5899
2051,78,19,438272,241664,2273.6269
2163,78,20,430080,241664,3093.2679
2275,78,21,421888,241664,1286.4854
2387,78,22,413696,241664,182.7970
2499,78,23,405504,241664,569.3245
2611,78,24,397312,241664,495.0779
2723,78,25,389120,241664,1181.0161
3395,78,31,339968,241664,175.2413
3507,78,32,331776,241664,8189.7865
3619,78,33,323584,241664,4572.1432
3731,78,34,315392,241664,1674.1156
3843,78,35,307200,241664,9656.7751
3955,78,36,299008,241664,9333.4376
4067,78,37,290816,241664,13163.7755
4179,78,38,282624,241664,179.1199
4291,78,39,274432,241664,2416.6045
4403,78,40,266240,241664,6466.1056
4515,78,41,258048,241664,5972.4071
4627,78,42,249856,241664,2460.5543
4739,78,43,241664,241664,0.6738
4963,78,45,225280,241664,28.3485
5411,78,49,192512,241664,1887.1745
5523,78,50,184320,241664,2113.6996
5635,78,51,176128,241664,1539.5596
5859,78,53,159744,241664,50.4213
5971,78,54,151552,241664,1.3653
6643,78,60,102400,241664,267.5601
6755,78,61,94208,241664,22.2214
7203,78,65,61440,241664,13.6139
7315,78,66,53248,241664,1233.2980
7427,78,67,45056,241664,4288.2288
7539,78,68,36864,241664,7444.2283
7651,78,69,28672,241664,7045.0312
7763,78,70,20480,241664,10047.1050
7875,78,71,12288,241664,6762.4166
7987,78,72,4096,241664,4132.9183
8099,78,73,-4096,241664,7057.2338
8211,78,74,-12288,241664,8277.2177
8323,78,75,-20480,241664,10187.6363
8435,78,76,-28672,241664,12744.1716
8547,78,77,-36864,241664,13366.6907
8659,78,78,-45056,241664,7397.2178
8771,78,79,-53248,241664,41.5107
8883,78,80,-61440,241664,926.6359
8995,78,81,-69632,241664,142.5574
9107,78,82,-77824,241664,167.7247
9219,78,83,-86016,241664,580.3254
9331,78,84,-94208,241664,1913.9109
9443,78,85,-102400,241664,2414.2338
9555,78,86,-110592,241664,3577.4127
9667,78,87,-118784,241664,1031.4132
9779,78,88,-126976,241664,1524.3740
9891,78,89,-135168,241664,1228.1147
10003,78,90,-143360,241664,787.7355
10115,78,91,-151552,241664,304.4547
10227,78,92,-159744,241664,917.6822
10451,78,94,-176128,241664,366.8683
1378,79,13,487424,249856,99.8789
1490,79,14,479232,249856,76.7550
1602,79,15,471040,249856,90.4056
1714,79,16,462848,249856,158.1313
1826,79,17,454656,249856,359.0920
1938,79,18,446464,249856,1073.9466
2050,79,19,438272,249856,1528.5897
2162,79,20,430080,249856,264.6897
2386,79,22,413696,249856,196.7990
2498,79,23,405504,249856,221.2251
2610,79,24,397312,249856,122.6766
2722,79,25,389120,249856,693.1591
3058,79,28,364544,249856,3.6802
3170,79,29,356352,249856,0.3336
3394,79,31,339968,249856,54.0346
3506,79,32,331776,249856,5336.1100
3618,79,33,323584,249856,3015.6436
3730,79,34,315392,249856,6147.0575
3842,79,35,307200,249856,7758.7269
3954,79,36,299008,249856,7382.8414
4066,79,37,290816,249856,3668.9981
4178,79,38,282624,249856,0.8852
4290,79,39,274432,249856,0.5969
4626,79,42,249856,249856,472.1599
4738,79,43,241664,249856,448.1929
4850,79,44,233472,249856,110.7990
5634,79,51,176128,249856,29.8913
6306,79,57,126976,249856,15.0375
6418,79,58,118784,249856,22.1517
6530,79,59,110592,249856,273.9080
6642,79,60,102400,249856,16.4652
6866,79,62,86016,249856,110.1941
6978,79,63,77824,249856,2614.6472
7090,79,64,69632,249856,1640.0530
7202,79,65,61440,249856,1476.4933
7314,79,66,53248,249856,2245.9666
7426,79,67,45056,249856,4834.4840
7538,79,68,36864,249856,3119.2834
7650,79,69,28672,249856,11079.3754
7762,79,70,20480,249856,4959.1112
7874,79,71,12288,249856,8359.1673
7986,79,72,4096,249856,10226.4271
8098,79,73,-4096,249856,9992.4669
8210,79,74,-12288,249856,4942.7610
8322,79,75,-20480,249856,11331.9982
8434,79,76,-28672,249856,9505.3973
8546,79,77,-36864,249856,9484.8874
8658,79,78,-45056,249856,14409.3682
8770,79,79,-53248,249856,2894.2214
8994,79,81,-69632,249856,35.3189
9106,79,82,-77824,249856,352.9880
9218,79,83,-86016,249856,1730.2298
9330,79,84,-94208,249856,978.1662
9442,79,85,-102400,249856,2601.7039
9554,79,86,-110592,249856,563.7470
9666,79,87,-118784,249856,495.2618
9778,79,88,-126976,249856,1290.1134
9890,79,89,-135168,249856,221.9791
10002,79,90,-143360,249856,2648.2609
10114,79,91,-151552,249856,1964.8466
10226,79,92,-159744,249856,731.7556
10450,79,94,-176128,249856,33.6145
11010,79,99,-217088,249856,20.0085
1153,80,11,503808,258048,98.6336
1265,80,12,495616,258048,425.6581
1377,80,13,487424,258048,745.9116
1489,80,14,479232,258048,101.9303
1601,80,15,471040,258048,159.9967
1713,80,16,462848,258048,71.2834
1937,80,18,446464,258048,95.0539
2049,80,19,438272,258048,38.0692
2385,80,22,413696,258048,74.3649
2497,80,23,405504,258048,25.6578
2609,80,24,397312,258048,757.2572
2721,80,25,389120,258048,630.4138
2945,80,27,372736,258048,593.4498
3057,80,28,364544,258048,327.2072
3169,80,29,356352,258048,2200.0842
3281,80,30,348160,258048,247.8564
3505,80,32,331776,258048,322.1710
3617,80,33,323584,258048,3617.6939
3729,80,34,315392,258048,10502.0017
3841,80,35,307200,258048,7459.4625
3953,80,36,299008,258048,2843.3290
4065,80,37,290816,258048,7059.5446
4625,80,42,249856,258048,175.9136
4737,80,43,241664,258048,2206.4645
4849,80,44,233472,258048,51.6981
4961,80,45,225280,258048,34.3031
5073,80,46,217088,258048,81.9995
5185,80,47,208896,258048,109.5940
5297,80,48,200704,258048,6.3888
6529,80,59,110592,258048,848.4658
6977,80,63,77824,258048,1881.5870
7089,80,64,69632,258048,2796.2824
7201,80,65,61440,258048,13022.5340
7313,80,66,53248,258048,9813.0808
7425,80,67,45056,258048,3172.8497
7537,80,68,36864,258048,3821.0635
7649,80,69,28672,258048,8368.3033
7761,80,70,20480,258048,1100.0660
7873,80,71,12288,258048,7959.0559
7985,80,72,4096,258048,10509.8065
8097,80,73,-4096,258048,10742.4845
8209,80,74,-12288,258048,5830.7493
8321,80,75,-20480,258048,13805.0459
8433,80,76,-28672,258048,12278.9921
8545,80,77,-36864,258048,9590.9894
8657,80,78,-45056,258048,10213.9186
8769,80,79,-53248,258048,7269.4563
8881,80,80,-61440,258048,182.2545
9105,80,82,-77824,258048,963.5697
9217,80,83,-86016,258048,1225.0141
9329,80,84,-94208,258048,606.7170
9441,80,85,-102400,258048,439.8585
9553,80,86,-110592,258048,166.5825
9665,80,87,-118784,258048,887.5560
9777,80,88,-126976,258048,1574.6082
9889,80,89,-135168,258048,547.2968
10001,80,90,-143360,258048,98.4362
10225,80,92,-159744,258048,2670.0816
1152,81,11,503808,266240,622.8975
1264,81,12,495616,266240,326.8198
1376,81,13,487424,266240,202.4466
1488,81,14,479232,266240,34.6229
2496,81,23,405504,266240,452.3980
2608,81,24,397312,266240,1001.2306
2832,81,26,380928,266240,52.8424
2944,81,27,372736,266240,1689.6563
3056,81,28,364544,266240,651.7701
3168,81,29,356352,266240,2629.7829
3504,81,32,331776,266240,10.4795
3616,81,33,323584,266240,480.3834
3728,81,34,315392,266240,5210.6947
3840,81,35,307200,266240,5817.4782
3952,81,36,299008,266240,5652.9368
4064,81,37,290816,266240,3790.5418
4624,81,42,249856,266240,4.3746
4736,81,43,241664,266240,5495.3462
4848,81,44,233472,266240,1827.6564
4960,81,45,225280,266240,372.5916
5072,81,46,217088,266240,150.2305
5184,81,47,208896,266240,21.8670
5296,81,48,200704,266240,38.7455
6640,81,60,102400,266240,353.4784
6752,81,61,94208,266240,393.3075
6864,81,62,86016,266240,48.5786
6976,81,63,77824,266240,3382.2238
7088,81,64,69632,266240,11486.3858
7200,81,65,61440,266240,14407.8460
7312,81,66,53248,266240,13855.7351
7424,81,67,45056,266240,6438.3315
7536,81,68,36864,266240,9112.2128
7648,81,69,28672,266240,1780.3194
7760,81,70,20480,266240,4486.4383
7872,81,71,12288,266240,5366.4332
7984,81,72,4096,266240,11418.8169
8096,81,73,-4096,266240,12531.6056
8208,81,74,-12288,266240,4769.0443
8320,81,75,-20480,266240,12827.3239
8432,81,76,-28672,266240,8101.8760
8544,81,77,-36864,266240,6060.3754
8656,81,78,-45056,266240,7332.2442
8768,81,79,-53248,266240,11109.6096
8880,81,80,-61440,266240,5277.1155
8992,81,81,-69632,266240,572.3522
9104,81,82,-77824,266240,1186.9463
9216,81,83,-86016,266240,1532.1620
9328,81,84,-94208,266240,62.2361
9440,81,85,-102400,266240,63.3007
9552,81,86,-110592,266240,63.2296
9664,81,87,-118784,266240,1692.1239
9776,81,88,-126976,266240,966.6567
9888,81,89,-135168,266240,377.8745
10000,81,90,-143360,266240,191.1462
10112,81,91,-151552,266240,11.4937
10224,81,92,-159744,266240,963.9745
10336,81,93,-167936,266240,1273.8392
10448,81,94,-176128,266240,99.6687
1263,82,12,495616,274432,100.3746
1599,82,15,471040,274432,24.1327
2495,82,23,405504,274432,748.2943
2607,82,24,397312,274432,1196.1310
2943,82,27,372736,274432,2360.9179
3055,82,28,364544,274432,95.8313
3167,82,29,356352,274432,964.3340
3279,82,30,348160,274432,1085.7861
3391,82,31,339968,274432,247.3428
3503,82,32,331776,274432,179.3238
3615,82,33,323584,274432,1084.6868
3727,82,34,315392,274432,480.6241
3839,82,35,307200,274432,1419.3606
3951,82,36,299008,274432,4074.3276
4063,82,37,290816,274432,3286.9866
4735,82,43,241664,274432,2906.3044
4847,82,44,233472,274432,4953.2550
4959,82,45,225280,274432,2114.6200
5071,82,46,217088,274432,942.1489
5183,82,47,208896,274432,1985.7703
5295,82,48,200704,274432,1010.7625
6639,82,60,102400,274432,1807.8738
6751,82,61,94208,274432,5725.7701
6863,82,62,86016,274432,1003.1172
6975,82,63,77824,274432,5953.9033
7087,82,64,69632,274432,11895.4755
7199,82,65,61440,274432,13232.4008
7311,82,66,53248,274432,14796.2784
7423,82,67,45056,274432,7228.2710
7535,82,68,36864,274432,10677.3905
7647,82,69,28672,274432,2446.5245
7759,82,70,20480,274432,1313.2884
7871,82,71,12288,274432,5474.1708
7983,82,72,4096,274432,4345.7378
8095,82,73,-4096,274432,10845.8704
8207,82,74,-12288,274432,5567.8566
8319,82,75,-20480,274432,8415.1666
8431,82,76,-28672,274432,9737.8582
8543,82,77,-36864,274432,6168.0954
8655,82,78,-45056,274432,2954.4017
8767,82,79,-53248,274432,13235.1922
8879,82,80,-61440,274432,13398.5886
8991,82,81,-69632,274432,6327.0618
